subject,flat,edge_iaf,fallback,qc_ok
sub-NDARRV002MA8,False,False,False,True
sub-NDARRV097NU1,False,False,False,True
sub-NDARRV410KY1,False,False,True,False
sub-NDARRV480PU1,False,False,False,True
sub-NDARRV688GUX,False,False,False,True
sub-NDARRV955LPW,False,False,False,True
sub-NDARRW141HUT,False,False,False,True
sub-NDARRW481GFE,False,False,False,True
sub-NDARRW536ZM2,False,False,False,True
sub-NDARRW643DHJ,False,False,False,True
sub-NDARRW940BL6,False,False,False,True
sub-NDARRX443NVT,False,False,False,True
sub-NDARRX552PP2,False,False,False,True
sub-NDARRX819BZ0,False,False,False,True
sub-NDARRY126FA5,False,False,False,True
sub-NDARRY214YDW,False,False,False,True
sub-NDARRY280KNW,False,False,False,True
sub-NDARRY715CY4,False,False,False,True
sub-NDARRY792KY1,False,False,False,True
sub-NDARRY807MXC,False,False,False,True
sub-NDARRY885YL9,False,False,False,True
sub-NDARRZ120VU2,False,False,False,True
sub-NDARRZ356HET,True,True,True,False
sub-NDARRZ606EDP,False,False,False,True
sub-NDARRZ640EG2,False,False,False,True
sub-NDARRZ940HX6,False,False,False,True
sub-NDARRZ993EL4,False,True,True,False
sub-NDARTA344CCA,True,False,True,False
sub-NDARTA920XFC,False,False,False,True
sub-NDARTB003FDD,False,False,False,True
sub-NDARTB173LY2,False,False,False,True
sub-NDARTB219AJV,False,False,False,True
sub-NDARTB883GUN,True,False,True,False
sub-NDARTC527WPZ,False,False,False,True
sub-NDARTC710UM1,False,False,False,True
sub-NDARTC802PGL,False,False,False,True
sub-NDARTC944BJY,False,False,False,True
sub-NDARTD468TUH,False,False,False,True
sub-NDARTD624AF9,False,False,False,True
sub-NDARTE159EC4,False,False,False,True
sub-NDARTE424BUF,False,False,False,True
sub-NDARTE432ZRH,False,False,False,True
sub-NDARTE551TFV,False,False,False,True
sub-NDARTE553VC1,False,False,False,True
sub-NDARTE752PYH,False,False,False,True
sub-NDARTE785ZMJ,False,False,True,False
sub-NDARTF079JGU,False,False,False,True
sub-NDARTF081PRL,False,False,False,True
sub-NDARTF133LLM,False,False,False,True
sub-NDARTF150VPJ,False,False,False,True
sub-NDARTF378MX6,False,False,False,True
sub-NDARTF566PYH,False,False,False,True
sub-NDARTF720AGD,False,False,False,True
sub-NDARTF825ADA,False,False,False,True
sub-NDARTG035JK8,False,False,False,True
sub-NDARTG681ZDV,False,False,False,True
sub-NDARTG706ZV8,False,True,True,False
sub-NDARTG982UC3,False,False,False,True
sub-NDARTH065GZ0,False,False,False,True
sub-NDARTH173DWQ,False,False,False,True
sub-NDARTH261GB5,False,False,False,True
sub-NDARTH433TE0,False,False,True,False
sub-NDARTH459BLU,False,False,False,True
sub-NDARTH473LF8,False,False,False,True
sub-NDARTH529YKZ,False,False,False,True
sub-NDARTH990UEC,False,False,False,True
sub-NDARTJ032FJ2,False,False,False,True
sub-NDARTJ862ENU,False,False,True,False
sub-NDARTK507RJW,False,False,False,True
sub-NDARTK524HRR,False,False,False,True
sub-NDARTK667PGK,False,False,False,True
sub-NDARTK691PJJ,False,False,False,True
sub-NDARTK834FT9,False,False,False,True
sub-NDARTK878GZK,True,False,True,False
sub-NDARTK933KL9,False,False,True,False
sub-NDARTK950DY5,False,False,False,True
sub-NDARTL667CCG,False,False,False,True
sub-NDARTL878RZ2,False,False,False,True
sub-NDARTL923DPX,False,False,False,True
sub-NDARTM287BKX,False,False,False,True
sub-NDARTM712HBD,False,False,False,True
sub-NDARTN158LRF,False,False,False,True
sub-NDARTN365HEV,True,False,True,False
sub-NDARTN464MWT,False,False,False,True
sub-NDARTN483XE4,False,False,False,True
sub-NDARTN487KDK,True,False,True,False
sub-NDARTN709KEY,False,False,False,True
sub-NDARTN712UJK,False,False,False,True
sub-NDARTN760YH8,False,False,False,True
sub-NDARTN793TBY,False,False,False,True
sub-NDARTN842FEV,False,False,False,True
sub-NDARTP313AGH,False,False,False,True
sub-NDARTP795WU2,False,False,False,True
sub-NDARTR175UDC,False,False,False,True
sub-NDARTT383DPY,False,False,True,False
sub-NDARTT411JAR,False,False,False,True
sub-NDARTT476DAT,False,False,False,True
sub-NDARTT667RKQ,False,False,False,True
sub-NDARTT979FDD,False,False,True,False
sub-NDARTU644WHZ,False,False,False,True
sub-NDARTU777GVV,False,False,False,True
sub-NDARTV031GX8,False,False,False,True
sub-NDARTV107XD4,False,False,False,True
sub-NDARTV119WJK,False,False,False,True
sub-NDARTV222FA9,False,True,False,False
sub-NDARTV480WBU,False,False,False,True
sub-NDARTV776ZJ8,False,False,False,True
sub-NDARTW456RAG,False,False,False,True
sub-NDARTW501ZKN,False,False,False,True
sub-NDARTW567YUQ,False,False,False,True
sub-NDARTW850GHU,False,False,False,True
sub-NDARTW855BPJ,False,False,False,True
sub-NDARTX575YBU,False,False,False,True
sub-NDARTX659HAF,False,False,False,True
sub-NDARTX795AKR,False,False,False,True
sub-NDARTX843YTH,False,False,False,True
sub-NDARTX934NH6,False,False,False,True
sub-NDARTY010EYP,False,False,False,True
sub-NDARTY533VXQ,False,False,False,True
sub-NDARTY549YDG,False,False,False,True
sub-NDARTZ018PD5,False,False,False,True
sub-NDARTZ403MC0,False,False,False,True
sub-NDARTZ926NMZ,False,False,False,True
sub-NDARUA821NUN,False,False,False,True
sub-NDARUB100PP9,False,False,False,True
sub-NDARUB119BLT,False,False,False,True
sub-NDARUB495UD1,False,False,False,True
sub-NDARUB690GWK,False,False,False,True
sub-NDARUB828HR8,False,False,False,True
sub-NDARUC022JWT,False,False,False,True
sub-NDARUC144FN6,False,False,False,True
sub-NDARUC308ZLR,False,False,False,True
sub-NDARUC356FCD,False,False,False,True
sub-NDARUC591FWN,False,False,True,False
sub-NDARUC629ZHX,False,False,False,True
sub-NDARUC980NZ5,False,False,True,False
sub-NDARUC994BLZ,False,True,True,False
sub-NDARUD306BB0,False,False,False,True
sub-NDARUD394JAW,False,False,False,True
sub-NDARUD637TU2,False,False,False,True
sub-NDARUD894UP6,False,False,False,True
sub-NDARUE113AXB,False,False,False,True
sub-NDARUE605HGP,False,False,False,True
sub-NDARUF152ARR,False,False,False,True
sub-NDARUF170ABA,False,False,False,True
sub-NDARUF210FRD,False,False,False,True
sub-NDARUF236HM7,False,False,True,False
sub-NDARUF540ZJ1,False,False,True,False
sub-NDARUF588WT6,False,False,False,True
sub-NDARUF850XKH,False,False,False,True
sub-NDARUG099ZDH,False,False,False,True
sub-NDARUG323DM3,False,False,False,True
sub-NDARUH536DUK,False,False,False,True
sub-NDARUJ111XEZ,False,False,False,True
sub-NDARUJ182TDW,False,False,False,True
sub-NDARUJ391DB3,False,False,False,True
sub-NDARUJ744NEU,False,False,True,False
sub-NDARUJ779NM0,False,False,False,True
sub-NDARUJ894ZXG,False,False,False,True
sub-NDARUK025ZFT,False,False,True,False
sub-NDARUK054GTN,False,False,True,False
sub-NDARUK101YT3,False,False,False,True
sub-NDARUK537ZXC,False,False,False,True
sub-NDARUK588UY6,False,False,False,True
sub-NDARUK658FMU,False,False,False,True
sub-NDARUK719URM,False,True,True,False
sub-NDARUK931MGT,False,False,False,True
sub-NDARUL077YNE,False,False,False,True
sub-NDARUL160DMT,False,False,True,False
sub-NDARUL224GN6,False,False,False,True
sub-NDARUL250RA6,False,False,False,True
sub-NDARUL290YKN,False,False,False,True
sub-NDARUL454XRE,False,False,False,True
sub-NDARUL456EER,False,False,False,True
sub-NDARUL636NGK,False,False,False,True
sub-NDARUL675RXW,False,True,False,False
sub-NDARUL694GYN,False,False,False,True
sub-NDARUL945XUU,False,False,False,True
sub-NDARUM301RDE,False,False,False,True
sub-NDARUM721FCJ,False,False,False,True
sub-NDARUM756CXD,False,False,False,True
sub-NDARUM791WPF,False,False,False,True
sub-NDARUM797TFA,False,False,False,True
sub-NDARUN221VCJ,False,False,False,True
sub-NDARUN300FG1,False,False,False,True
sub-NDARUN908KRJ,False,False,False,True
sub-NDARUP000VHQ,False,False,False,True
sub-NDARUP067TM8,False,False,False,True
sub-NDARUP249AMD,False,False,False,True
sub-NDARUP441BKK,False,False,False,True
sub-NDARUP735CM8,False,False,True,False
sub-NDARUR009YJM,False,False,False,True
sub-NDARUR126CFH,False,False,False,True
sub-NDARUR724ZHG,False,False,False,True
sub-NDARUR987CDM,False,False,False,True
sub-NDARUT018UYN,False,False,False,True
sub-NDARUT136EUY,False,False,False,True
sub-NDARUT142RT3,False,False,False,True
sub-NDARUT607MWK,False,False,False,True
sub-NDARUT651WFC,False,False,False,True
sub-NDARUT880HVY,False,False,False,True
sub-NDARUU245TF1,False,False,False,True
sub-NDARUU314RH7,False,False,False,True
sub-NDARUU801VFA,False,True,False,False
sub-NDARUU939VRT,False,False,False,True
sub-NDARUU991VRE,False,False,False,True
sub-NDARUV041YCY,False,False,False,True
sub-NDARUV578DU2,False,False,False,True
sub-NDARUW206XUG,False,True,False,False
sub-NDARUW377KAE,False,False,False,True
sub-NDARUW816MP3,False,False,False,True
sub-NDARUW904FMQ,False,False,False,True
sub-NDARUX086TVT,False,False,True,False
sub-NDARUX187JTB,False,False,False,True
sub-NDARUX216VHK,True,True,True,False
sub-NDARUX284GGB,False,False,False,True
sub-NDARUX368CL6,False,False,False,True
sub-NDARUX534HZQ,False,False,False,True
sub-NDARUX818MGE,False,False,False,True
sub-NDARUX885LMW,False,False,False,True
sub-NDARUX886JLM,False,False,False,True
sub-NDARUX911VE1,False,False,False,True
sub-NDARUY024RVP,False,False,False,True
sub-NDARUY379PT5,False,False,True,False
sub-NDARUY529FNK,False,False,False,True
sub-NDARUY549PGQ,False,False,False,True
sub-NDARUY730ANT,False,False,False,True
sub-NDARUY811CYU,False,False,False,True
sub-NDARUY818JG8,False,False,False,True
sub-NDARUY825AKX,False,False,False,True
sub-NDARUZ062BWR,False,False,False,True
sub-NDARUZ200NRJ,False,False,False,True
sub-NDARUZ206DRV,False,False,False,True
sub-NDARUZ345THD,False,False,False,True
sub-NDARUZ368BT4,False,True,False,False
sub-NDARUZ408MRL,False,False,False,True
sub-NDARUZ601TW4,False,False,False,True
sub-NDARUZ818ADU,False,False,False,True
sub-NDARUZ859WCN,False,False,False,True
sub-NDARVA930UA3,False,False,False,True
sub-NDARVB297WUM,False,False,False,True
sub-NDARVB587ECK,False,False,False,True
sub-NDARVB588TM7,False,False,False,True
sub-NDARVB727UJC,False,False,False,True
sub-NDARVB819ENX,False,False,True,False
sub-NDARVB897AH1,False,False,False,True
sub-NDARVB902GA5,False,False,False,True
sub-NDARVC140PKY,False,False,False,True
sub-NDARVC195NLH,False,False,False,True
sub-NDARVC305AC6,False,False,False,True
sub-NDARVC318GTX,False,False,False,True
sub-NDARVC558CAA,False,False,False,True
sub-NDARVC821LP9,False,False,False,True
sub-NDARVC956HHP,False,False,False,True
sub-NDARVD194JX2,False,False,False,True
sub-NDARVD219XN1,False,False,False,True
sub-NDARVD552PRC,False,False,False,True
sub-NDARVD599VP2,False,False,True,False
sub-NDARVD635FX8,False,False,False,True
sub-NDARVD685RRJ,False,False,False,True
sub-NDARVF039ZLX,False,False,False,True
sub-NDARVF159VP9,False,False,False,True
sub-NDARVF786FUU,False,False,False,True
sub-NDARVF852TZ4,False,False,False,True
sub-NDARVF884HMM,False,False,True,False
sub-NDARVG127VW5,False,False,False,True
sub-NDARVG132NF6,False,False,False,True
sub-NDARVG597HNL,False,False,False,True
sub-NDARVG675EJ0,False,False,False,True
sub-NDARVG761NR2,False,False,False,True
sub-NDARVG808PKQ,False,False,False,True
sub-NDARVH153RE7,False,False,True,False
sub-NDARVH565FX9,False,False,False,True
sub-NDARVJ072EHU,False,False,False,True
sub-NDARVJ394TEC,False,False,False,True
sub-NDARVJ468UZC,False,False,False,True
sub-NDARVJ685ZW5,False,False,False,True
sub-NDARVJ687ENB,False,False,False,True
sub-NDARVK196LEK,False,False,False,True
sub-NDARVK407TGE,False,False,True,False
sub-NDARVK499ETJ,False,True,False,False
sub-NDARVK847ZRT,False,False,False,True
sub-NDARVK922KE5,False,False,False,True
sub-NDARVL555VVA,False,False,False,True
sub-NDARVL697YGK,False,False,False,True
sub-NDARVL964HH1,False,False,False,True
sub-NDARVM025NCF,False,False,False,True
sub-NDARVM586CBM,False,False,False,True
sub-NDARVM774PA5,False,False,False,True
sub-NDARVN020FRK,False,False,False,True
sub-NDARVN270UU2,False,False,False,True
sub-NDARVN363NNQ,False,False,False,True
sub-NDARVN370YL8,False,False,False,True
sub-NDARVN629CRD,False,False,False,True
sub-NDARVN892TCF,False,False,False,True
sub-NDARVN914ZMX,False,False,False,True
sub-NDARVN920VHJ,False,False,False,True
sub-NDARVP109DF0,False,False,False,True
sub-NDARVP135ZGE,False,False,False,True
sub-NDARVP285RXV,False,False,False,True
sub-NDARVP520BAW,False,False,False,True
sub-NDARVP689NR0,False,False,True,False
sub-NDARVP799KGY,False,False,False,True
sub-NDARVP894EX0,False,False,False,True
sub-NDARVR601FUT,False,False,False,True
sub-NDARVR636CY5,False,False,False,True
sub-NDARVT488RXJ,False,False,False,True
sub-NDARVU416CR6,False,False,False,True
sub-NDARVU464RBF,False,False,False,True
sub-NDARVU647ED2,False,False,False,True
sub-NDARVU683CTN,False,False,False,True
sub-NDARVU883NDE,False,False,False,True
sub-NDARVV095CTT,False,False,False,True
sub-NDARVV174JHW,False,False,False,True
sub-NDARVV199XK2,False,False,True,False
sub-NDARVV316WML,False,False,False,True
sub-NDARVV473XTY,False,False,False,True
sub-NDARVV704MND,False,False,False,True
sub-NDARVV926KLM,False,False,False,True
sub-NDARVW217KW6,False,False,False,True
sub-NDARVX111CNA,False,False,False,True
sub-NDARVX185WX2,False,False,True,False
sub-NDARVX337AC0,False,False,False,True
sub-NDARVX769HEQ,False,False,False,True
sub-NDARVY054WEA,False,False,False,True
sub-NDARVY366HWJ,False,False,False,True
sub-NDARVY860TY0,True,True,False,False
sub-NDARVY962GB5,False,False,False,True
sub-NDARVZ078KTW,False,False,False,True
sub-NDARVZ525AA0,False,False,False,True
sub-NDARWA102TY7,False,False,True,False
sub-NDARWA351ZE2,False,False,False,True
sub-NDARWA433WYZ,False,False,False,True
sub-NDARWA513WM2,False,False,False,True
sub-NDARWA542JCG,False,False,False,True
sub-NDARWA544RDT,False,False,False,True
sub-NDARWA606FWB,False,False,False,True
sub-NDARWA622HHZ,False,False,True,False
sub-NDARWB179TJ0,False,False,False,True
sub-NDARWB471PET,False,False,False,True
sub-NDARWB782FLR,False,False,False,True
sub-NDARWC399JLD,False,False,False,True
sub-NDARWC426HEA,False,False,False,True
sub-NDARWC427JB2,False,False,False,True
sub-NDARWD585PRZ,False,False,False,True
sub-NDARWD655AAA,False,False,False,True
sub-NDARWD911WBU,False,False,False,True
sub-NDARWE059CKP,False,False,False,True
sub-NDARWE818UA6,False,False,False,True
sub-NDARWE898TG8,False,False,False,True
sub-NDARWE908KF8,False,False,False,True
sub-NDARWF086XF8,False,False,True,False
sub-NDARWF259RB2,False,False,False,True
sub-NDARWF514TW5,False,False,False,True
sub-NDARWF545PCM,False,False,False,True
sub-NDARWF593BNF,False,False,True,False
sub-NDARWG200CUE,False,False,False,True
sub-NDARWH029PET,False,False,False,True
sub-NDARWH778CPD,False,False,False,True
sub-NDARWH779MZ2,False,False,False,True
sub-NDARWJ321WKG,False,False,False,True
sub-NDARWJ498CZY,False,False,False,True
sub-NDARWK051GG4,False,False,False,True
sub-NDARWK212ZPX,False,False,False,True
sub-NDARWK605KC3,False,False,False,True
sub-NDARWK626PFY,False,False,False,True
sub-NDARWK983JFE,False,False,True,False
sub-NDARWL656URE,True,True,False,False
sub-NDARWM620AX5,False,False,False,True
sub-NDARWM656UWL,False,False,False,True
sub-NDARWM682YJ0,False,False,False,True
sub-NDARWM683XYZ,False,False,False,True
sub-NDARWN169DHY,False,False,True,False
sub-NDARWN424BPK,False,False,False,True
sub-NDARWN580TUL,False,False,False,True
sub-NDARWN709HA2,True,False,False,False
sub-NDARWN739ED2,False,False,False,True
sub-NDARWN885MGD,False,False,False,True
sub-NDARWP112TDL,False,False,False,True
sub-NDARWP157RYM,False,False,True,False
sub-NDARWP458FH7,False,False,False,True
sub-NDARWP595TE6,False,False,False,True
sub-NDARWP634RZL,False,False,True,False
sub-NDARWP815VUP,False,False,False,True
sub-NDARWP817CVB,False,False,True,False
sub-NDARWP954GPJ,False,False,False,True
sub-NDARWR007EUF,False,False,False,True
sub-NDARWR112FNP,False,False,False,True
sub-NDARWR448MER,False,False,False,True
sub-NDARWR509KGZ,False,False,False,True
sub-NDARWR624NF4,False,False,False,True
sub-NDARWR628EFJ,False,False,False,True
sub-NDARWR732NZE,False,False,False,True
sub-NDARWR888KKT,False,False,False,True
sub-NDARWT389BYY,False,True,False,False
sub-NDARWT449PUN,False,False,False,True
sub-NDARWT538DBC,False,False,True,False
sub-NDARWT694TXM,False,False,False,True
sub-NDARWT715BMK,False,False,False,True
sub-NDARWU381EF7,False,True,False,False
sub-NDARWU876CWH,False,False,False,True
sub-NDARWU936JGG,False,False,False,True
sub-NDARWV091RWT,False,False,False,True
sub-NDARWV313RH7,False,False,False,True
sub-NDARWV405ZW0,False,False,False,True
sub-NDARWV449GEM,False,False,False,True
sub-NDARWV452YZN,False,False,False,True
sub-NDARWV568MEU,False,False,True,False
sub-NDARWV625CRP,False,False,False,True
sub-NDARWV769JM7,False,False,False,True
sub-NDARWV794VM2,False,False,False,True
sub-NDARWV938NKD,False,False,False,True
sub-NDARWW003WWW,False,False,True,False
sub-NDARWW005GCU,False,False,False,True
sub-NDARWW790AKX,False,False,False,True
sub-NDARWW820WZN,False,False,False,True
sub-NDARWX173EFW,False,False,False,True
sub-NDARWX338NDL,False,False,True,False
sub-NDARWX376FTQ,False,False,True,False
sub-NDARWX418UXX,False,False,True,False
sub-NDARWX605LAD,False,False,True,False
sub-NDARWY235XNE,False,False,False,True
sub-NDARWY762UNN,False,False,False,True
sub-NDARWZ024UYK,False,False,False,True
sub-NDARWZ115KC6,False,False,False,True
sub-NDARWZ495PG4,False,False,True,False
sub-NDARWZ903DD2,False,False,False,True
sub-NDARXB023AMW,False,False,False,True
sub-NDARXB286YBR,False,True,False,False
sub-NDARXB443TWA,False,False,False,True
sub-NDARXB692PXC,False,False,False,True
sub-NDARXB889WUB,False,False,True,False
sub-NDARXC055JGA,False,False,False,True
sub-NDARXC058VZG,False,False,False,True
sub-NDARXC266NHY,False,False,False,True
sub-NDARXC828NXQ,False,False,False,True
sub-NDARXC962XNK,False,False,False,True
sub-NDARXD388TTE,False,False,False,True
sub-NDARXD710RLN,False,False,False,True
sub-NDARXD907ZJL,False,False,False,True
sub-NDARXD944ZXV,False,True,False,False
sub-NDARXE132BTC,False,False,False,True
sub-NDARXE242KMQ,False,False,False,True
sub-NDARXE542EMB,False,False,True,False
sub-NDARXE638NCB,False,False,False,True
sub-NDARXE854EDK,False,False,False,True
sub-NDARXE912NZP,False,False,False,True
sub-NDARXF203DCD,False,False,True,False
sub-NDARXF223XK6,False,False,False,True
sub-NDARXF294ME0,False,False,False,True
sub-NDARXF711LJ9,False,False,True,False
sub-NDARXF711XE8,False,False,False,True
sub-NDARXF766BLW,False,False,False,True
sub-NDARXF860CZ7,False,False,False,True
sub-NDARXF890FLA,False,False,True,False
sub-NDARXG108HK2,False,False,False,True
sub-NDARXG469XGP,False,False,False,True
sub-NDARXG571WPL,False,False,False,True
sub-NDARXG670HFE,False,False,False,True
sub-NDARXG710BVQ,False,False,False,True
sub-NDARXG736VP9,False,False,False,True
sub-NDARXG799KWJ,False,False,False,True
sub-NDARXG961UAB,False,False,False,True
sub-NDARXG995EV6,False,True,True,False
sub-NDARXH140YZ0,False,False,False,True
sub-NDARXH270TJ8,True,True,True,False
sub-NDARXH393TMM,False,False,False,True
sub-NDARXH529MTX,False,False,False,True
sub-NDARXH597ML1,False,False,False,True
sub-NDARXH654EPQ,False,False,False,True
sub-NDARXJ635PWG,False,False,False,True
sub-NDARXJ896XFC,False,False,False,True
sub-NDARXJ973GFA,False,False,False,True
sub-NDARXK009VGV,False,False,False,True
sub-NDARXK076XU8,False,False,False,True
sub-NDARXK254YD2,False,False,False,True
sub-NDARXK303DDB,False,False,False,True
sub-NDARXK986EK6,False,False,False,True
sub-NDARXL023GFG,False,False,False,True
sub-NDARXL697DA6,False,False,False,True
sub-NDARXN140AZE,False,False,False,True
sub-NDARXN246RND,False,False,False,True
sub-NDARXN325JBD,False,False,False,True
sub-NDARXN641PWT,False,False,False,True
sub-NDARXN764AC7,False,False,False,True
sub-NDARXN821BKB,False,False,False,True
sub-NDARXN893UEZ,False,False,False,True
sub-NDARXP021FZ5,True,True,False,False
sub-NDARXP557DLJ,False,False,False,True
sub-NDARXP717YMH,False,False,True,False
sub-NDARXP873PZZ,False,False,False,True
sub-NDARXP930ZTG,False,False,False,True
sub-NDARXR250LW3,False,False,False,True
sub-NDARXR346UT5,False,False,False,True
sub-NDARXR637JER,False,False,False,True
sub-NDARXR665DU1,False,False,False,True
sub-NDARXR965TFK,False,False,True,False
sub-NDARXT060JF6,False,False,False,True
sub-NDARXT196WPG,False,False,False,True
sub-NDARXT325FV6,False,False,False,True
sub-NDARXT792GY8,False,False,False,True
sub-NDARXT822TAA,False,False,False,True
sub-NDARXU018RGY,False,False,False,True
sub-NDARXU253JHC,False,False,False,True
sub-NDARXU409JCU,False,False,False,True
sub-NDARXU902BRT,False,False,False,True
sub-NDARXU975RAJ,False,False,False,True
sub-NDARXV034WE0,False,False,False,True
sub-NDARXV291ATY,False,False,False,True
sub-NDARXV445NYZ,False,False,False,True
sub-NDARXV702MYC,False,False,False,True
sub-NDARXW276NXN,False,False,False,True
sub-NDARXW330ZJT,False,False,False,True
sub-NDARXW410HP6,False,False,False,True
sub-NDARXW455MJ1,False,False,False,True
sub-NDARXX426ELJ,False,False,False,True
sub-NDARXX899HTP,False,False,False,True
sub-NDARXX939FFN,False,False,True,False
sub-NDARXX955UYH,False,False,False,True
sub-NDARXY162ERA,False,False,True,False
sub-NDARXY199VDP,False,False,False,True
sub-NDARXY240WJC,False,False,False,True
sub-NDARXY567ZML,False,False,False,True
sub-NDARXY745NXJ,False,False,False,True
sub-NDARXY938XY7,False,False,False,True
sub-NDARXZ685TU4,False,False,False,True
sub-NDARXZ692ULW,False,False,False,True
sub-NDARYA379LKT,False,False,False,True
sub-NDARYA675XXA,False,False,True,False
sub-NDARYA776KBK,False,False,False,True
sub-NDARYA807PVN,False,False,False,True
sub-NDARYA851GL6,False,False,False,True
sub-NDARYA877HN5,False,False,False,True
sub-NDARYA898BRE,False,False,False,True
sub-NDARYA952GA1,False,False,False,True
sub-NDARYA955CY1,False,False,False,True
sub-NDARYB414NGM,False,False,False,True
sub-NDARYB432MB5,False,False,False,True
sub-NDARYB492NFW,False,False,False,True
sub-NDARYB743WWX,False,False,False,True
sub-NDARYC210GUC,False,False,False,True
sub-NDARYC466ER1,False,False,False,True
sub-NDARYC834ML4,False,False,False,True
sub-NDARYC953CE2,False,False,False,True
sub-NDARYD071TYL,False,False,False,True
sub-NDARYD265AZN,False,False,False,True
sub-NDARYD546HCB,False,False,False,True
sub-NDARYD585PXP,False,False,False,True
sub-NDARYD666FL0,False,False,False,True
sub-NDARYE017HZA,False,False,False,True
sub-NDARYE155BLQ,False,False,False,True
sub-NDARYE221LZB,False,False,False,True
sub-NDARYE231CY0,False,False,False,True
sub-NDARYE379GGT,False,False,False,True
sub-NDARYE521RDA,False,False,False,True
sub-NDARYE822ZTD,False,False,False,True
sub-NDARYF135ZHU,False,True,True,False
sub-NDARYF338WW1,False,False,False,True
sub-NDARYF368WEA,False,False,False,True
sub-NDARYF728BEP,False,False,False,True
sub-NDARYG037KC4,False,False,False,True
sub-NDARYG172DBJ,False,False,False,True
sub-NDARYG331FLY,False,False,False,True
sub-NDARYG419DKQ,False,False,False,True
sub-NDARYG546ZFF,False,True,False,False
sub-NDARYG596PYF,False,False,False,True
sub-NDARYG665JUD,False,False,False,True
sub-NDARYG988PUQ,False,False,False,True
sub-NDARYH697TPA,False,False,False,True
sub-NDARYH951HH5,False,False,False,True
sub-NDARYJ245AAD,False,False,False,True
sub-NDARYJ301DYN,False,False,True,False
sub-NDARYJ334EHH,False,False,False,True
sub-NDARYJ583ZMJ,False,False,False,True
sub-NDARYJ694EU0,False,False,False,True
sub-NDARYJ735XPK,False,False,False,True
sub-NDARYJ920PR4,False,False,False,True
sub-NDARYK713TGJ,False,False,False,True
sub-NDARYL090TGH,False,False,False,True
sub-NDARYL102HCY,False,False,False,True
sub-NDARYL124VM6,False,False,False,True
sub-NDARYL268BVG,False,False,False,True
sub-NDARYL284NDM,False,False,False,True
sub-NDARYL758JGG,False,False,False,True
sub-NDARYM334BZ5,False,False,False,True
sub-NDARYM574WCX,False,False,True,False
sub-NDARYN152YMW,False,False,False,True
sub-NDARYN474PEK,False,False,False,True
sub-NDARYN857XMX,False,False,False,True
sub-NDARYN983EAQ,False,False,True,False
sub-NDARYP155LJA,False,False,False,True
sub-NDARYP863PZ4,False,False,False,True
sub-NDARYR150UDP,False,False,False,True
sub-NDARYR155PM1,False,False,False,True
sub-NDARYR692VVC,False,False,False,True
sub-NDARYR809TBN,False,False,False,True
sub-NDARYT155NHX,False,False,False,True
sub-NDARYT405NET,False,False,False,True
sub-NDARYT885XH3,False,False,True,False
sub-NDARYV120ZLG,False,False,False,True
sub-NDARYV538EBP,False,False,False,True
sub-NDARYV571RJJ,False,False,False,True
sub-NDARYV654UGB,False,False,False,True
sub-NDARYW170CAA,False,False,False,True
sub-NDARYW514CH2,False,False,False,True
sub-NDARYW789GNP,False,False,False,True
sub-NDARYW945PJU,False,False,False,True
sub-NDARYW946VTC,False,False,False,True
sub-NDARYW984FLT,False,False,False,True
sub-NDARYX008UCU,False,False,False,True
sub-NDARYX133FFQ,False,False,False,True
sub-NDARYX572VEW,False,False,False,True
sub-NDARYX806FL1,False,False,False,True
sub-NDARYX853TAX,False,False,False,True
sub-NDARYY022HBW,False,False,False,True
sub-NDARYY218LU2,False,False,False,True
sub-NDARYY793DXM,False,False,False,True
sub-NDARYZ161MYP,False,False,False,True
sub-NDARYZ363HP4,False,False,True,False
sub-NDARYZ433UL5,False,False,False,True
sub-NDARYZ489EHH,False,False,False,True
sub-NDARYZ637LK4,False,True,True,False
sub-NDARYZ693DE2,False,False,False,True
sub-NDARYZ770NA1,False,False,False,True
sub-NDARYZ871DXQ,False,False,False,True
sub-NDARYZ909VND,False,False,False,True
sub-NDARYZ946EUH,False,False,False,True
sub-NDARYZ986HEW,False,False,False,True
sub-NDARZ6064CX2,False,False,False,True
sub-NDARZA147PC7,False,False,False,True
sub-NDARZA511FYF,False,False,False,True
sub-NDARZA561GFF,False,False,False,True
sub-NDARZA982YTP,False,False,False,True
sub-NDARZB323LHZ,False,False,False,True
sub-NDARZB517KTU,False,False,False,True
sub-NDARZB616FHG,False,False,False,True
sub-NDARZB799GAK,False,False,False,True
sub-NDARZC445DDK,False,True,False,False
sub-NDARZC499NVX,False,False,False,True
sub-NDARZD099KWW,False,False,False,True
sub-NDARZD415ZZ1,False,False,True,False
sub-NDARZD816TLM,False,False,False,True
sub-NDARZD985LU8,False,False,False,True
sub-NDARZE685UJ5,False,False,False,True
sub-NDARZE831DKC,False,False,False,True
sub-NDARZE850WXD,False,False,True,False
sub-NDARZE923ZKG,False,False,False,True
sub-NDARZF170TZ0,False,False,True,False
sub-NDARZF615DC0,False,False,False,True
sub-NDARZF679JLV,False,False,False,True
sub-NDARZG081LYG,False,False,False,True
sub-NDARZG671PT1,False,False,False,True
sub-NDARZG861CXJ,False,False,False,True
sub-NDARZH366BF8,False,False,False,True
sub-NDARZH521MMD,True,True,False,False
sub-NDARZH699ZET,False,False,False,True
sub-NDARZH761YA7,False,False,False,True
